well,block,test_temperature,strain,evolution_history,k,n0,r,t_mid,t_gen,sigma,note,mu
g3,2,41,35_G9,35 evolved,0.5050406057682202,0.03529210619434413,5.3152003801626915,0.48700668661124374,0.1304084758773909,0.031342463061034775,,0.67109800494421
g3,2,42,35_G9,35 evolved,0.06283408522516473,0.005401582766584033,13.335253290804914,0.17726835185620526,0.051978553796041695,0.005236043553190341,,0.20947711044339862
g3,3,25,35_E7,35 evolved,1.3868542669274735,0.005666435945051856,10.780883026199158,0.5098041415228289,0.06429410085198903,0.028874211215496656,,3.7378784065325688
g3,3,35,35_E7,35 evolved,1.3138363109243252,0.004792600975775155,18.79675684547555,0.298454618425783,0.03687589227536284,0.01529168533690251,,6.173965417800288
g3,3,38,35_E7,35 evolved,1.31841567592482,0.0015337201663730943,22.627247553608594,0.2985482783591856,0.03063329637940882,0.017982128924433557,,7.458029469427276
g3,3,41,35_E7,35 evolved,1.1367207354176767,0.003065873913804906,15.81047998348734,0.37398418223877844,0.043840995421004086,0.021398276760007193,,4.493025108534047
g3,3,42,35_E7,35 evolved,0.059036729866069414,0.007500392376879881,12.828370364964313,0.15023980055569117,0.05403236427075775,0.0043044736365601384,,0.1893362589645721
g4,1,25,35_B6,35 evolved,1.346819424399157,0.005659352077476854,10.900172332154442,0.5016416865433801,0.06359047907116376,0.028507514013099252,,3.6701409565609655
g4,1,35,35_B6,35 evolved,1.28045178747097,0.0045525499275470655,18.980672298596208,0.2969188290627671,0.036518578986857585,0.012791818974276153,,6.07595894303456
g4,1,38,35_B6,35 evolved,1.3206959583857283,0.0022258438611119182,21.46292667103173,0.297447376584812,0.032295091493532345,0.01039922918702705,,7.086500127390215
g4,1,41,35_B6,35 evolved,0.24553614532561982,0.011482464923799313,9.379198828401949,0.3214271778615017,0.07390260013051088,0.011595889349814419,,0.575733081642096
g4,1,42,35_B6,35 evolved,0.10468719560378822,0.004840463374863011,16.547024320902544,0.18291058374454025,0.041889536578751954,0.008190479312749145,,0.4330653929357414
g4,3,25,40_C5,40 evolved,1.4431837090192927,0.004565900964741642,10.882027571943798,0.5286535234274736,0.06369651023004458,0.020368257101621108,,3.926191228232015
g4,3,35,40_C5,40 evolved,1.3621397341794501,0.00440580385453365,17.182558215168527,0.3335155079927135,0.04034016191768491,0.012906549984477175,,5.851261319933146
g4,3,38,40_C5,40 evolved,1.3960880096599586,0.004321614660502323,18.477536297112465,0.31252542643362985,0.03751296544162466,0.013435607160952335,,6.449066718113846
g4,3,41,40_C5,40 evolved,1.2131711466985395,0.002570646216524249,16.70377839535719,0.3684624123824862,0.041496430577204334,0.021113918541380866,,5.066135497523443
g4,3,42,40_C5,40 evolved,0.11120877737093275,0.007350837285742906,10.436819490720628,0.25373724091304106,0.06641364078167895,0.004322977948438597,,0.29016648380104054
g5,2,25,40_F4,40 evolved,1.4873299514996694,0.006359324260628434,10.744701802017639,0.507276140191235,0.0645106019070521,0.02332183148430095,,3.9952292025183263
g5,2,35,40_F4,40 evolved,1.36744679552282,0.003638590068710935,18.150184428966302,0.3265222993751173,0.03818953924532775,0.017302063793490592,,6.204852883884539
g5,2,38,40_F4,40 evolved,1.4008525295442682,0.00408750589350865,18.802795844553717,0.3102718986368548,0.03686404863884736,0.012154451900877616,,6.584986030336882
g5,2,41,40_F4,40 evolved,1.2865436381455688,0.0028695062739391777,14.794831498808728,0.4125320167497211,0.04685063027691509,0.02669527811509979,,4.75854908555701
g5,2,42,40_F4,40 evolved,0.2599733947016266,0.008871578154037598,9.171539866064073,0.3644977668319893,0.07557587828023109,0.002744552354769309,,0.5960890884054947
g5,3,25,40_F6,40 evolved,1.4333052587360664,0.006497110754476715,10.963936971564998,0.4917793306682905,0.0632206462293266,0.029498205018939763,,3.928667129448723
g5,3,35,40_F6,40 evolved,1.312954692981572,0.004206719355287393,18.78571555836839,0.30555892867779083,0.03689756604726042,0.014624952787218088,,6.166198350844178
g5,3,38,40_F6,40 evolved,1.3417325144466445,0.0022483120509253153,21.67235657908615,0.294839194660388,0.03198300923254618,0.012366662322379169,,7.269626371710385
g5,3,41,40_F6,40 evolved,1.214919655415791,3.8907385031841675e-5,30.44040670178228,0.3399748400990386,0.02277062811119937,0.1326485028333997,,9.245662105211466
g5,3,42,40_F6,40 evolved,0.08996511514204811,0.005891958478218603,12.769724180027207,0.2081563269166764,0.05428051309393814,0.005806083426638503,,0.2872074265470859
g6,1,25,40_D2,40 evolved,1.4187525810329054,0.003868407229502421,11.11932685986034,0.530783937860758,0.062337153075528104,0.019460923127696973,,3.943893420443842
g6,1,35,40_D2,40 evolved,1.2781901887469784,0.0036123638668756034,17.77688172336917,0.3299795772669102,0.038991494197137315,0.009111610425434239,,5.680558951331487
g6,1,38,40_D2,40 evolved,1.3150856315988793,0.00178365850775701,20.95236941185465,0.3150781235668056,0.03308204274824256,0.018926930296393175,,6.888539990370478
g6,1,41,40_D2,40 evolved,1.2333593488850494,0.004076604935794589,10.330381171146902,0.5526341700529328,0.06709792882531077,0.038801826914892756,,3.185268048745029
g6,1,42,40_D2,40 evolved,0.1490191727846852,0.005029368099847632,13.563328395048668,0.24731747611059446,0.0511045047624874,0.008068748607070747,,0.5052989944092962
g6,2,25,35_F6,35 evolved,1.4137684841250697,0.006318953214642079,10.964468550547242,0.4930454142255715,0.06321758116815886,0.027156150795850688,,3.8753050204860435
g6,2,35,35_F6,35 evolved,1.3205682629437752,0.003430769152450458,19.04593860290039,0.31242522308067705,0.036393437730309085,0.013054429501952642,,6.287865514241489
g6,2,38,35_F6,35 evolved,1.3543647680214248,0.0022848731659304267,21.264797496927063,0.30017162561991223,0.03259599253931812,0.010317269284605076,,7.2000731322370495
g6,2,41,35_F6,35 evolved,0.8195960357576945,0.046402710698147075,4.418845658937194,0.636630345073442,0.1568615955522327,0.03369121263492244,,0.9054170961725053
g6,2,42,35_F6,35 evolved,0.05954048339120966,0.006481463494884998,13.03223957424504,0.16132749341430214,0.05318711159437072,0.004893285233432086,,0.19398646098015052
g7,1,25,40_G9,40 evolved,1.4444895861596305,0.0077162404112000055,10.944378375101325,0.4775810662847999,0.06333362725624223,0.023924601568292937,,3.9522601474561303
g7,1,35,40_G9,40 evolved,1.3695199326892096,0.005698613445895207,20.5260884962216,0.266871252312175,0.033769082730376924,0.012335291067941909,,7.027721833929541
g7,1,38,40_G9,40 evolved,1.397063604780841,0.0033223647036562834,22.556009199083203,0.26773664202791514,0.030730045126427706,0.012224445418090887,,7.8780448802852465
g7,1,41,40_G9,40 evolved,1.3190871405148519,0.003524612378929525,15.21726271361345,0.3891796623251704,0.04555005677465579,0.025056829602569233,,5.01822388984091
g7,1,42,40_G9,40 evolved,0.484648484251283,0.01673609122188626,7.74932870593608,0.4298067189943068,0.08944609357310991,0.008477201881897515,,0.9389251028242193
g7,3,25,35_C5,35 evolved,1.4234581956560888,0.005776266586017803,10.915054893921207,0.5041679470471273,0.06350377412631901,0.028199914459246554,,3.8842810861970607
g7,3,35,35_C5,35 evolved,1.3235373875862633,0.00472636235142891,18.505923026011807,0.30429879209840693,0.037455423303428964,0.01499108966501084,,6.123320254180036
g7,3,38,35_C5,35 evolved,1.317883934996173,0.0019243049765616397,21.364197444820036,0.30554653881053145,0.03244433507742205,0.010302517072423098,,7.038883149153654
g7,3,41,35_C5,35 evolved,1.1371710342872519,0.0027055393098619975,15.470803672737002,0.39032333093939503,0.04480356646121913,0.02709676501226002,,4.398237453445338
g7,3,42,35_C5,35 evolved,0.12383148549533987,0.0038505444867020593,17.212220483489926,0.19980677944030034,0.0402706426648913,0.009156910241192601,,0.5328537077859686
g8,1,25,35_G11,35 evolved,1.4229290718022343,0.006508343254296344,11.032145857170804,0.48791989274676334,0.0628297694332427,0.028634469434982306,,3.9244902661327288
g8,1,35,35_G11,35 evolved,1.2948477461570564,0.004761055629609974,18.93670141046352,0.29582740737409396,0.03660337487166298,0.01208683069240251,,6.13003628524696
g8,1,38,35_G11,35 evolved,1.3100968394672294,0.0023130986643821318,21.19997233714222,0.29893912326817007,0.03269566438752166,0.010222361090992112,,6.943504188920679
g8,1,41,35_G11,35 evolved,1.524311363833073,0.04780432713232622,3.736957028643479,0.9179442737758077,0.18548438615885254,0.031956985344838956,,1.4240715162292823
g8,1,42,35_G11,35 evolved,0.12931674301849114,0.004126342964349613,17.70955695998692,0.1926894192009541,0.03913972450728419,0.010953631361460036,,0.5725355565914899
g8,2,25,35_E9,35 evolved,1.3912842024496521,0.005142482724756053,11.010557517149111,0.5083069983929968,0.06295295941920816,0.028120018384401327,,3.829703683443206
g8,2,35,35_E9,35 evolved,1.301177011238874,0.0032874814269302417,19.12335285062297,0.3126215933185225,0.0362461115461437,0.012166883277587118,,6.220716776760001
g8,2,38,35_E9,35 evolved,1.3321650915273655,0.0022346183188058496,21.490060098315606,0.2972914675873201,0.03225431559469088,0.00990786847068337,,7.157076969450299
g8,2,41,35_E9,35 evolved,1.2455226933086574,0.04836575553984084,3.9902162390177076,0.8041952066899964,0.1737116835378779,0.03315170996876301,,1.2424762192263192
g8,2,42,35_E9,35 evolved,0.06531033932485757,0.006863387414255231,13.174164280285122,0.16258476669156197,0.05261412912523236,0.005305269754422531,,0.21510228486670982
g8,3,25,40_B6,40 evolved,1.4372656495426608,0.003902544033654072,11.211950803721052,0.5267727472842357,0.06182217463261627,0.019381383268832153,,4.028637938637624
g8,3,35,40_B6,40 evolved,1.2837876593632216,0.0033067321129349988,17.779688162023884,0.33515945453071594,0.03898533957645315,0.010261943852093107,,5.706336062433156
g8,3,38,40_B6,40 evolved,1.2648375186747687,0.0019319132363784597,20.20792373663345,0.3207979028226522,0.03430076189882833,0.011485519914634685,,6.389935029153103
g8,3,41,40_B6,40 evolved,1.1293548791284755,8.690005552796008e-4,17.898943139982247,0.4005288771182622,0.03872559263075198,0.022296848135425075,,5.053564691595527
g8,3,42,40_B6,40 evolved,0.09338707257312973,0.0052109601981032245,12.02904151250438,0.23514524833881145,0.05762281058215717,0.004878486568996374,,0.2808392431783592
g9,1,25,35_D4,35 evolved,1.4185359876877102,0.006612634667752409,11.026345173261182,0.48644640514360027,0.06286282260062226,0.028474355075804276,,3.910316860234417
g9,1,35,35_D4,35 evolved,1.3078357591126248,0.004836303295188366,18.986063451390944,0.29475691614019,0.036508209420798306,0.01273900595561117,,6.207663176627584
g9,1,38,35_D4,35 evolved,1.3074745115932405,0.002092387439407918,21.575093057517087,0.2983044080340088,0.03212719308844151,0.009916998230101497,,7.0522210644889665
g9,1,41,35_D4,35 evolved,1.1705096720877677,0.025778863708730372,5.798978466645361,0.6541444994561336,0.11952918682950767,0.041920054350694964,,1.696940095859272
g9,1,42,35_D4,35 evolved,0.09091248077595263,0.002224852218874203,17.821234446032832,0.20679992290668725,0.03889445384150962,0.0076666078302369284,,0.40504315849467615
